-4.332812875509262085e-02,-5.500731524080038071e-03,5.597638487815856934e-01,1.001510620117187500e-01,-1.454068627208471298e-02,4.070285260677337646e-01,-9.077919125556945801e-01,1.612220518290996552e-02,8.006430417299270630e-02,-1.237837150692939758e-01,1.004876941442489624e-01,3.173864483833312988e-01,-1.525215208530426025e-01,-7.904320210218429565e-02,-9.710907191038131714e-02,-7.822027802467346191e-02,2.363592088222503662e-01,4.342858791351318359e-01,1.552928835153579712e-01,-1.271654069423675537e-01,-2.541169710457324982e-02,1.156532391905784607e-01,3.021747171878814697e-01,4.061108231544494629e-01,-3.222099840641021729e-01,9.116643667221069336e-01,-1.336396187543869019e-01,-2.440705895423889160e-01,-1.508714556694030762e-01,2.684333622455596924e-01,-4.611483812332153320e-01,1.224988996982574463e-01,8.328006267547607422e-01,2.090817838907241821e-01,-1.392090767621994019e-01,9.287968277931213379e-02
-4.317073151469230652e-02,-5.626738071441650391e-03,5.600450634956359863e-01,1.000920012593269348e-01,-1.472987048327922821e-02,4.061739146709442139e-01,-9.081780314445495605e-01,1.666818745434284210e-02,7.961242645978927612e-02,-1.238335892558097839e-01,9.889412671327590942e-02,3.187116086483001709e-01,-1.541677415370941162e-01,-7.815282046794891357e-02,-9.765799343585968018e-02,-7.885459810495376587e-02,2.355774343013763428e-01,4.358742237091064453e-01,1.553057134151458740e-01,-1.273325681686401367e-01,-2.640961855649948120e-02,1.133177205920219421e-01,3.035287261009216309e-01,4.082253575325012207e-01,-3.250043988227844238e-01,9.086653590202331543e-01,-1.347283273935317993e-01,-2.449384927749633789e-01,-1.514845639467239380e-01,2.709501683712005615e-01,-4.620467126369476318e-01,1.252516508102416992e-01,8.324778079986572266e-01,2.065310478210449219e-01,-1.384538561105728149e-01,9.319996833801269531e-02
-4.284615442156791687e-02,-4.907635506242513657e-03,5.604213476181030273e-01,9.952067583799362183e-02,-1.451222784817218781e-02,4.057275950908660889e-01,-9.084438085556030273e-01,1.727813668549060822e-02,7.762758433818817139e-02,-1.260714828968048096e-01,9.980751574039459229e-02,3.203485012054443359e-01,-1.580967009067535400e-01,-7.696211338043212891e-02,-9.917991608381271362e-02,-8.004196733236312866e-02,2.350829988718032837e-01,4.379575848579406738e-01,1.523707062005996704e-01,-1.271154433488845825e-01,-2.714341506361961365e-02,1.119316220283508301e-01,3.045041561126708984e-01,4.101664721965789795e-01,-3.269788324832916260e-01,9.097460508346557617e-01,-1.334579586982727051e-01,-2.452656626701354980e-01,-1.499007642269134521e-01,2.740206718444824219e-01,-4.613335728645324707e-01,1.266515105962753296e-01,8.321552276611328125e-01,2.050539851188659668e-01,-1.385079622268676758e-01,9.151799976825714111e-02
-4.285987094044685364e-02,-5.388716701418161392e-03,5.606896281242370605e-01,9.935672581195831299e-02,-1.460318826138973236e-02,4.052611291408538818e-01,-9.086684584617614746e-01,1.707788929343223572e-02,7.656078040599822998e-02,-1.262467503547668457e-01,9.911037236452102661e-02,3.204548954963684082e-01,-1.588385552167892456e-01,-7.622098922729492188e-02,-1.005662232637405396e-01,-8.199477195739746094e-02,2.328968048095703125e-01,4.395983219146728516e-01,1.509790122509002686e-01,-1.262857913970947266e-01,-2.969465032219886780e-02,1.098124757409095764e-01,3.040913939476013184e-01,4.133572280406951904e-01,-3.340587615966796875e-01,9.058350920677185059e-01,-1.337520629167556763e-01,-2.483379393815994263e-01,-1.517211496829986572e-01,2.761605978012084961e-01,-4.615625143051147461e-01,1.303554624319076538e-01,8.320352435111999512e-01,2.077903896570205688e-01,-1.391711384057998657e-01,9.216536581516265869e-02
-4.269450902938842773e-02,-4.514878150075674057e-03,5.610155463218688965e-01,9.852758795022964478e-02,-1.450436003506183624e-02,4.083530604839324951e-01,-9.073751568794250488e-01,1.709264516830444336e-02,7.537779211997985840e-02,-1.263506859540939331e-01,1.006985381245613098e-01,3.235397338867187500e-01,-1.607620269060134888e-01,-7.607830315828323364e-02,-1.014277115464210510e-01,-8.339398354291915894e-02,2.295225858688354492e-01,4.384910762310028076e-01,1.497286409139633179e-01,-1.257602870464324951e-01,-3.209119290113449097e-02,1.091184839606285095e-01,3.074562549591064453e-01,4.143959879875183105e-01,-3.380889892578125000e-01,9.095081686973571777e-01,-1.367431282997131348e-01,-2.491888850927352905e-01,-1.500868797302246094e-01,2.759102880954742432e-01,-4.620187580585479736e-01,1.336896121501922607e-01,8.299288749694824219e-01,2.092266976833343506e-01,-1.407815963029861450e-01,9.030451625585556030e-02
-4.251448437571525574e-02,-2.951548667624592781e-03,5.611761808395385742e-01,9.744957089424133301e-02,-1.482807099819183350e-02,4.137467741966247559e-01,-9.050399661064147949e-01,1.727960817515850067e-02,7.525773346424102783e-02,-1.253037005662918091e-01,1.038401722908020020e-01,3.225582242012023926e-01,-1.598631143569946289e-01,-7.734089344739913940e-02,-9.946269541978836060e-02,-7.950074225664138794e-02,2.255930006504058838e-01,4.335993528366088867e-01,1.519009321928024292e-01,-1.276398003101348877e-01,-3.526492044329643250e-02,1.089893430471420288e-01,3.139850795269012451e-01,4.139343202114105225e-01,-3.415036797523498535e-01,9.166039824485778809e-01,-1.353294253349304199e-01,-2.487992048263549805e-01,-1.478237211704254150e-01,2.723222076892852783e-01,-4.624787271022796631e-01,1.368301659822463989e-01,8.267264366149902344e-01,2.077486813068389893e-01,-1.410891711711883545e-01,8.939936757087707520e-02
-4.207991808652877808e-02,-9.981476468965411186e-04,5.615037679672241211e-01,9.641300886869430542e-02,-1.499462965875864029e-02,4.172770380973815918e-01,-9.035261869430541992e-01,1.727784797549247742e-02,7.473538815975189209e-02,-1.246434226632118225e-01,1.077663600444793701e-01,3.238850533962249756e-01,-1.619348973035812378e-01,-7.859533280134201050e-02,-9.863573312759399414e-02,-7.750868052244186401e-02,2.260788977146148682e-01,4.315946996212005615e-01,1.504715979099273682e-01,-1.276347041130065918e-01,-3.642096370458602905e-02,1.094144210219383240e-01,3.181940019130706787e-01,4.135492444038391113e-01,-3.416768312454223633e-01,9.243213534355163574e-01,-1.314927339553833008e-01,-2.492960840463638306e-01,-1.441226452589035034e-01,2.717988491058349609e-01,-4.616838097572326660e-01,1.392877846956253052e-01,8.248910903930664062e-01,2.092637866735458374e-01,-1.418000310659408569e-01,8.564188331365585327e-02
-4.176383838057518005e-02,-3.637874033302068710e-04,5.618875622749328613e-01,9.578882157802581787e-02,-1.460957899689674377e-02,4.179130196571350098e-01,-9.033049345016479492e-01,1.688265055418014526e-02,7.275517284870147705e-02,-1.256598383188247681e-01,1.116520166397094727e-01,3.264990746974945068e-01,-1.663346886634826660e-01,-7.914686948060989380e-02,-9.951206296682357788e-02,-7.598891854286193848e-02,2.285573929548263550e-01,4.327513575553894043e-01,1.459899842739105225e-01,-1.268115192651748657e-01,-3.724261745810508728e-02,1.095888018608093262e-01,3.176128566265106201e-01,4.140172302722930908e-01,-3.429320454597473145e-01,9.270805120468139648e-01,-1.299292296171188354e-01,-2.508045434951782227e-01,-1.413000524044036865e-01,2.744382321834564209e-01,-4.621376395225524902e-01,1.423577964305877686e-01,8.216139674186706543e-01,2.075424939393997192e-01,-1.428011506795883179e-01,8.220973610877990723e-02
-4.172977432608604431e-02,7.893936708569526672e-04,5.621214509010314941e-01,9.514193981885910034e-02,-1.456289738416671753e-02,4.189841449260711670e-01,-9.028777480125427246e-01,1.563008129596710205e-02,7.142425328493118286e-02,-1.276418864727020264e-01,1.160175204277038574e-01,3.266770839691162109e-01,-1.662050634622573853e-01,-7.997363060712814331e-02,-9.884821623563766479e-02,-7.387349754571914673e-02,2.301983535289764404e-01,4.319929182529449463e-01,1.453878879547119141e-01,-1.274078190326690674e-01,-3.883193060755729675e-02,1.115116626024246216e-01,3.195182979106903076e-01,4.160272777080535889e-01,-3.446910977363586426e-01,9.270561933517456055e-01,-1.305851638317108154e-01,-2.507883906364440918e-01,-1.402963548898696899e-01,2.763860225677490234e-01,-4.623951017856597900e-01,1.433033496141433716e-01,8.164786100387573242e-01,2.059001028537750244e-01,-1.431041061878204346e-01,7.822313904762268066e-02
-4.150286689400672913e-02,3.299277508631348610e-03,5.623764991760253906e-01,9.350187331438064575e-02,-1.470185443758964539e-02,4.239735603332519531e-01,-9.007151126861572266e-01,1.440736372023820877e-02,7.018736749887466431e-02,-1.277877986431121826e-01,1.227602288126945496e-01,3.272562325000762939e-01,-1.640711426734924316e-01,-8.161658793687820435e-02,-9.786927700042724609e-02,-7.124741375446319580e-02,2.300087362527847290e-01,4.263066053390502930e-01,1.453654766082763672e-01,-1.277998536825180054e-01,-4.090994969010353088e-02,1.146891713142395020e-01,3.253139853477478027e-01,4.162908792495727539e-01,-3.460705280303955078e-01,9.327199459075927734e-01,-1.304869204759597778e-01,-2.482503354549407959e-01,-1.374816000461578369e-01,2.751021385192871094e-01,-4.615477323532104492e-01,1.436468511819839478e-01,8.121349215507507324e-01,2.039005309343338013e-01,-1.426398754119873047e-01,7.303246110677719116e-02
